timestamp,angle_deg,velocity_deg_s,torque_nm
1769366035.962513,-48.361149,0.000000,0.000000
1769366035.972585,-48.361149,0.000000,0.000000
1769366035.982641,-48.361149,0.000000,0.000000
1769366035.992711,-48.361149,0.000000,0.000000
1769366036.003093,-48.361149,0.000000,0.000000
1769366036.013137,-48.361149,0.000000,0.000000
1769366036.023217,-48.361149,0.000000,0.000000
1769366036.033281,-48.361149,0.000000,0.000000
1769366036.043329,-48.361149,0.000000,0.000000
1769366036.053538,-48.361149,0.000000,0.000000
1769366036.063576,-48.361149,0.000000,0.000000
1769366036.073689,-48.361149,0.000000,0.000000
1769366036.083755,-48.361149,0.000000,0.000000
1769366036.093792,-48.361149,0.000000,0.000000
1769366036.103861,-48.361149,0.000000,0.000000
1769366036.113945,-48.361149,0.000000,0.000000
1769366036.124066,-48.361149,0.000000,0.000000
1769366036.134130,-48.361149,0.000000,0.000000
1769366036.144220,-48.361149,0.000000,0.000000
1769366036.154250,-48.361149,0.000000,0.000000
1769366036.164304,-48.361149,0.000000,0.000000
1769366036.174581,-48.361149,0.000000,0.000000
1769366036.184650,-48.361149,0.000000,0.000000
1769366036.194720,-48.361149,0.000000,0.000000
1769366036.204777,-48.361149,0.000000,0.000000
1769366036.214816,-48.361149,0.000000,0.000000
1769366036.224948,-48.361149,0.000000,0.000000
1769366036.235027,-48.361149,0.000000,0.000000
1769366036.245093,-48.361149,0.000000,0.000000
1769366036.255146,-48.361149,0.000000,0.000000
1769366036.265196,-48.361149,0.000000,0.000000
1769366036.275240,-48.361149,0.000000,0.000000
1769366036.285309,-48.361149,0.000000,0.000000
1769366036.295358,-48.361149,0.000000,0.000000
1769366036.305454,-48.361149,0.000000,0.000000
1769366036.315511,-48.361149,0.000000,0.000000
1769366036.325560,-48.361149,0.000000,0.000000
1769366036.335692,-48.361149,0.000000,0.000000
1769366036.345690,-48.361149,0.000000,0.000000
1769366036.355757,-48.361149,0.000000,0.000000
1769366036.365815,-48.361149,0.000000,0.000000
1769366036.375954,-48.361149,0.000000,0.000000
1769366036.386038,-48.361149,0.000000,0.000000
1769366036.396064,-48.361149,0.000000,0.000000
1769366036.406141,-48.361149,0.000000,0.000000
1769366036.416194,-48.361149,0.000000,0.000000
1769366036.426574,-48.361149,0.000000,0.000000
1769366036.436625,-48.361149,0.000000,0.000000
1769366036.446693,-48.361149,0.000000,0.000000
1769366036.456757,-48.361149,0.000000,0.000000
1769366036.466793,-48.361149,0.000000,0.000000
1769366036.476846,-48.361149,0.000000,0.000000
1769366036.486887,-48.361149,0.000000,0.000000
1769366036.497240,-48.361149,0.000000,0.000000
1769366036.507303,-48.361149,0.000000,0.000000
1769366036.517348,-48.361149,0.000000,0.000000
1769366036.527428,-48.361149,0.000000,0.000000
1769366036.537472,-48.361149,0.000000,0.000000
1769366036.547549,-48.361149,0.000000,0.000000
1769366036.557593,-48.361149,0.000000,0.000000
1769366036.567861,-48.361149,0.000000,0.000000
1769366036.577928,-48.361149,0.000000,0.000000
1769366036.587979,-48.361149,0.000000,0.000000
1769366036.598069,-48.361149,0.000000,0.000000
1769366036.608107,-48.361149,0.000000,0.000000
1769366036.618172,-48.361149,0.000000,0.000000
1769366036.628219,-48.361149,0.000000,0.000000
1769366036.638267,-48.361149,0.000000,0.000000
1769366036.648335,-48.361149,0.000000,0.000000
1769366036.658400,-48.361149,0.000000,0.000000
1769366036.668485,-48.361149,0.000000,0.000000
1769366036.678561,-48.361149,0.000000,0.000000
1769366036.688617,-48.361149,0.000000,0.000000
1769366036.698657,-48.361149,0.000000,0.000000
1769366036.708738,-48.361149,0.000000,0.000000
1769366036.718777,-48.361149,0.000000,0.000000
1769366036.728881,-48.361149,0.000000,0.000000
1769366036.738897,-48.361149,0.000000,0.000000
1769366036.749057,-48.361149,0.000000,0.000000
1769366036.759111,-48.361149,0.000000,0.000000
1769366036.769158,-48.361149,0.000000,0.000000
1769366036.779262,-48.361149,0.000000,0.000000
1769366036.789280,-48.361149,0.000000,0.000000
1769366036.799310,-48.361149,0.000000,0.000000
1769366036.809384,-48.361149,0.000000,0.000000
1769366036.819437,-48.361149,0.000000,0.000000
1769366036.829476,-48.361149,0.000000,0.000000
1769366036.839531,-48.361149,0.000000,0.000000
1769366036.849598,-48.361149,0.000000,0.000000
1769366036.859647,-48.361149,0.000000,0.000000
1769366036.869730,-48.361149,0.000000,0.000000
1769366036.879766,-48.361149,0.000000,0.000000
1769366036.889830,-48.361149,0.000000,0.000000
1769366036.899885,-48.361149,0.000000,0.000000
1769366036.909947,-48.361149,0.000000,0.000000
1769366036.919989,-48.361149,0.000000,0.000000
1769366036.930193,-48.361149,0.000000,0.000000
1769366036.940250,-48.361149,0.000000,0.000000
1769366036.950405,-48.361149,0.000000,0.000000
1769366036.960472,-48.361149,0.000000,0.000000
1769366036.970627,-48.361149,0.000000,0.000000
1769366036.980684,-48.361149,0.000000,0.000000
1769366036.991020,-48.361149,0.000000,0.000000
1769366037.001038,-48.361149,0.000000,0.000000
1769366037.011671,-48.361149,0.000000,0.000000
1769366037.021710,-48.361149,0.000000,0.000000
1769366037.031765,-48.361149,0.000000,0.000000
1769366037.042102,-48.361149,0.000000,0.000000
1769366037.052147,-48.361149,0.000000,0.000000
1769366037.062207,-48.361149,0.000000,0.000000
1769366037.072464,-48.361149,0.000000,0.000000
1769366037.082522,-48.361149,0.000000,0.000000
1769366037.092577,-48.361149,0.000000,0.000000
1769366037.102640,-48.361149,0.000000,0.000000
1769366037.112713,-48.361149,0.000000,0.000000
1769366037.122799,-48.361149,0.000000,0.000000
1769366037.132839,-48.361149,0.000000,0.000000
1769366037.142899,-48.361149,0.000000,0.000000
1769366037.152939,-48.361149,0.000000,0.000000
1769366037.163013,-48.361149,0.000000,0.000000
1769366037.173050,-48.361149,0.000000,0.000000
1769366037.183115,-48.361149,0.000000,0.000000
1769366037.193184,-48.361149,0.000000,0.000000
1769366037.203216,-48.361149,0.000000,0.000000
1769366037.213279,-48.361149,0.000000,0.000000
1769366037.223361,-48.361149,0.000000,0.000000
1769366037.233389,-48.361149,0.000000,0.000000
1769366037.243477,-48.361149,0.000000,0.000000
1769366037.253518,-48.361149,0.000000,0.000000
1769366037.263786,-48.361149,0.000000,0.000000
1769366037.273831,-48.361149,0.000000,0.000000
1769366037.283939,-48.361149,0.000000,0.000000
1769366037.293939,-48.361149,0.000000,0.000000
1769366037.303986,-48.361149,0.000000,0.000000
1769366037.314513,-48.361149,0.000000,0.000000
1769366037.324570,-48.361149,0.000000,0.000000
1769366037.334623,-48.361149,0.000000,0.000000
1769366037.344678,-48.361149,0.000000,0.000000
1769366037.354751,-48.361149,0.000000,0.000000
1769366037.364799,-48.361149,0.000000,0.000000
1769366037.375075,-48.361149,0.000000,0.000000
1769366037.385106,-48.361149,0.000000,0.000000
1769366037.395194,-48.361149,0.000000,0.000000
1769366037.405224,-48.361149,0.000000,0.000000
1769366037.415304,-48.361149,0.000000,0.000000
1769366037.425340,-48.361149,0.000000,0.000000
1769366037.435391,-48.361149,0.000000,0.000000
1769366037.445452,-48.361149,0.000000,0.000000
1769366037.455520,-48.361149,0.000000,0.000000
1769366037.465587,-48.361149,0.000000,0.000000
1769366037.475634,-48.361149,0.000000,0.000000
1769366037.485795,-48.361149,0.000000,0.000000
1769366037.495849,-48.361149,0.000000,0.000000
1769366037.505905,-48.361149,0.000000,0.000000
1769366037.515930,-48.361149,0.000000,0.000000
1769366037.526039,-48.361149,0.000000,0.000000
1769366037.536083,-48.361149,0.000000,0.000000
1769366037.546123,-48.361149,0.000000,0.000000
1769366037.556177,-48.361149,0.000000,0.000000
1769366037.566244,-48.361149,0.000000,0.000000
1769366037.576309,-48.361149,0.000000,0.000000
1769366037.586406,-48.361149,0.000000,0.000000
1769366037.596413,-48.361149,0.000000,0.000000
1769366037.606481,-48.361149,0.000000,0.000000
1769366037.616673,-48.361149,0.000000,0.000000
1769366037.626729,-48.361149,0.000000,0.000000
1769366037.637050,-48.361149,0.000000,0.000000
1769366037.647100,-48.361149,0.000000,0.000000
1769366037.657155,-48.361149,0.000000,0.000000
1769366037.667211,-48.361149,0.000000,0.000000
1769366037.677269,-48.361149,0.000000,0.000000
1769366037.687339,-48.361149,0.000000,0.000000
1769366037.697390,-48.361149,0.000000,0.000000
1769366037.707451,-48.361149,0.000000,0.000000
1769366037.717502,-48.361149,0.000000,0.000000
1769366037.727571,-48.361149,0.000000,0.000000
1769366037.737660,-48.361149,0.000000,0.000000
1769366037.747733,-48.361149,0.000000,0.000000
1769366037.758036,-48.361149,0.000000,0.000000
1769366037.768087,-48.361149,0.000000,0.000000
1769366037.778162,-48.361149,0.000000,0.000000
1769366037.788337,-48.361149,0.000000,0.000000
1769366037.798407,-48.361149,0.000000,0.000000
1769366037.808440,-48.361149,0.000000,0.000000
1769366037.818509,-48.361149,0.000000,0.000000
1769366037.828716,-48.361149,0.000000,0.000000
1769366037.838791,-48.361149,0.000000,0.000000
1769366037.848938,-48.361149,0.000000,0.000000
1769366037.858938,-48.361149,0.000000,0.000000
1769366037.869171,-48.361149,0.000000,0.000000
1769366037.879251,-48.361149,0.000000,0.000000
1769366037.889280,-48.361149,0.000000,0.000000
1769366037.899313,-48.361149,0.000000,0.000000
1769366037.909598,-48.361149,0.000000,0.000000
1769366037.919629,-48.361149,0.000000,0.000000
1769366037.929899,-48.361149,0.000000,0.000000
1769366037.939929,-48.361149,0.000000,0.000000
1769366037.949990,-48.361149,0.000000,0.000000
1769366037.960064,-48.361149,0.000000,0.000000
1769366037.970134,-48.361149,0.000000,0.000000
1769366037.980169,-48.361149,0.000000,0.000000
1769366037.990219,-48.361149,0.000000,0.000000
1769366038.000286,-48.361149,0.000000,0.000000
1769366038.010336,-48.361149,0.000000,0.000000
1769366038.020388,-48.361149,0.000000,0.000000
1769366038.030446,-48.361149,0.000000,0.000000
1769366038.040528,-48.361149,0.000000,0.000000
1769366038.050574,-48.361149,0.000000,0.000000
1769366038.060629,-48.361149,0.000000,0.000000
1769366038.070692,-48.361149,0.000000,0.000000
1769366038.080745,-48.361149,0.000000,0.000000
1769366038.090798,-48.361149,0.000000,0.000000
1769366038.100844,-48.361149,0.000000,0.000000
1769366038.110928,-48.361149,0.000000,0.000000
1769366038.121013,-48.361149,0.000000,0.000000
1769366038.131133,-48.361149,0.000000,0.000000
1769366038.141144,-48.361149,0.000000,0.000000
1769366038.151185,-48.361149,0.000000,0.000000
1769366038.161259,-48.361149,0.000000,0.000000
1769366038.171318,-48.361149,0.000000,0.000000
1769366038.181354,-48.361149,0.000000,0.000000
1769366038.191423,-48.361149,0.000000,0.000000
1769366038.201472,-48.361149,0.000000,0.000000
1769366038.211532,-48.361149,0.000000,0.000000
1769366038.221585,-48.361149,0.000000,0.000000
1769366038.231663,-48.361149,0.000000,0.000000
1769366038.241703,-48.361149,0.000000,0.000000
1769366038.251956,-48.361149,0.000000,0.000000
1769366038.261857,-48.361149,0.000000,0.000000
1769366038.271914,-48.361149,0.000000,0.000000
1769366038.281944,-48.361149,0.000000,0.000000
1769366038.292003,-48.361149,0.000000,0.000000
1769366038.302029,-48.361149,0.000000,0.000000
1769366038.312100,-48.361149,0.000000,0.000000
1769366038.322162,-48.361149,0.000000,0.000000
1769366038.332223,-48.361149,0.000000,0.000000
1769366038.342269,-48.361149,0.000000,0.000000
1769366038.352334,-48.361149,0.000000,0.000000
1769366038.362421,-48.361149,0.000000,0.000000
1769366038.372459,-48.361149,0.000000,0.000000
1769366038.382509,-48.361149,0.000000,0.000000
1769366038.392606,-48.361149,0.000000,0.000000
1769366038.402637,-48.361149,0.000000,0.000000
1769366038.412700,-48.361149,0.000000,0.000000
1769366038.422757,-48.361149,0.000000,0.000000
1769366038.432829,-48.361149,0.000000,0.000000
1769366038.442892,-48.361149,0.000000,0.000000
1769366038.452947,-48.361149,0.000000,0.000000
1769366038.463004,-48.361149,0.000000,0.000000
1769366038.473050,-48.361149,0.000000,0.000000
1769366038.483118,-48.361149,0.000000,0.000000
1769366038.493165,-48.361149,0.000000,0.000000
1769366038.503218,-48.361149,0.000000,0.000000
1769366038.513274,-48.361149,0.000000,0.000000
1769366038.523343,-48.361149,0.000000,0.000000
1769366038.533408,-48.361149,0.000000,0.000000
1769366038.543454,-48.361149,0.000000,0.000000
1769366038.553512,-48.361149,0.000000,0.000000
1769366038.563565,-48.361149,0.000000,0.000000
1769366038.573651,-48.361149,0.000000,0.000000
1769366038.583707,-48.361149,0.000000,0.000000
1769366038.593755,-48.361149,0.000000,0.000000
1769366038.603813,-48.361149,0.000000,0.000000
1769366038.613920,-48.361149,0.000000,0.000000
1769366038.623926,-48.361149,0.000000,0.000000
1769366038.633950,-48.361149,0.000000,0.000000
1769366038.644037,-48.361149,0.000000,0.000000
1769366038.654084,-48.361149,0.000000,0.000000
1769366038.664135,-48.361149,0.000000,0.000000
1769366038.674203,-48.361149,0.000000,0.000000
1769366038.684238,-48.361149,0.000000,0.000000
1769366038.694303,-48.361149,0.000000,0.000000
1769366038.704358,-48.361149,0.000000,0.000000
1769366038.714401,-48.361149,0.000000,0.000000
1769366038.724493,-48.361149,0.000000,0.000000
1769366038.734571,-48.361149,0.000000,0.000000
1769366038.744590,-48.361149,0.000000,0.000000
1769366038.754647,-48.361149,0.000000,0.000000
1769366038.764704,-48.361149,0.000000,0.000000
1769366038.774810,-48.361149,0.000000,0.000000
1769366038.784819,-48.361149,0.000000,0.000000
1769366038.794919,-48.361149,0.000000,0.000000
1769366038.804934,-48.361149,0.000000,0.000000
1769366038.814985,-48.361149,0.000000,0.000000
1769366038.825046,-48.361149,0.000000,0.000000
1769366038.835148,-48.361149,0.000000,0.000000
1769366038.845164,-48.361149,0.000000,0.000000
1769366038.855222,-48.361149,0.000000,0.000000
1769366038.865276,-48.361149,0.000000,0.000000
1769366038.875352,-48.361149,0.000000,0.000000
1769366038.885374,-48.361149,0.000000,0.000000
1769366038.895450,-48.361149,0.000000,0.000000
1769366038.905491,-48.361149,0.000000,0.000000
1769366038.915579,-48.361149,0.000000,0.000000
1769366038.925612,-48.361149,0.000000,0.000000
1769366038.935664,-48.361149,0.000000,0.000000
1769366038.945717,-48.361149,0.000000,0.000000
1769366038.955784,-48.361149,0.000000,0.000000
1769366038.965828,-48.361149,0.000000,0.000000
1769366038.975917,-48.361149,0.000000,0.000000
1769366038.985952,-48.361149,0.000000,0.000000
1769366038.995991,-48.361149,0.000000,0.000000
1769366039.006043,-48.361149,0.000000,0.000000
1769366039.016171,-48.361149,0.000000,0.000000
1769366039.026219,-48.361149,0.000000,0.000000
1769366039.036291,-48.361149,0.000000,0.000000
1769366039.046371,-48.361149,0.000000,0.000000
1769366039.056854,-48.361149,0.000000,0.000000
1769366039.066955,-48.361149,0.000000,0.000000
1769366039.077087,-48.361149,0.000000,0.000000
1769366039.087131,-48.361149,0.000000,0.000000
1769366039.097187,-48.361149,0.000000,0.000000
1769366039.107274,-48.361149,0.000000,0.000000
1769366039.117326,-48.361149,0.000000,0.000000
1769366039.127407,-48.361149,0.000000,0.000000
1769366039.137454,-48.361149,0.000000,0.000000
1769366039.147609,-48.361149,0.000000,0.000000
1769366039.157662,-48.361149,0.000000,0.000000
1769366039.167702,-48.361149,0.000000,0.000000
1769366039.177783,-48.361149,0.000000,0.000000
1769366039.187871,-48.361149,0.000000,0.000000
1769366039.197970,-48.361149,0.000000,0.000000
1769366039.208013,-48.361149,0.000000,0.000000
1769366039.218066,-48.361149,0.000000,0.000000
1769366039.228418,-48.361149,0.000000,0.000000
1769366039.238477,-48.361149,0.000000,0.000000
1769366039.248534,-48.361149,0.000000,0.000000
1769366039.258594,-48.361149,0.000000,0.000000
1769366039.268637,-48.361149,0.000000,0.000000
1769366039.278782,-48.361149,0.000000,0.000000
1769366039.288862,-48.361149,0.000000,0.000000
1769366039.298926,-48.361149,0.000000,0.000000
1769366039.308927,-48.361149,0.000000,0.000000
1769366039.319100,-48.361149,0.000000,0.000000
1769366039.329071,-48.361149,0.000000,0.000000
1769366039.339166,-48.361149,0.000000,0.000000
1769366039.349525,-48.361149,0.000000,0.000000
1769366039.359597,-48.361149,0.000000,0.000000
1769366039.369649,-48.361149,0.000000,0.000000
1769366039.379707,-48.361149,0.000000,0.000000
1769366039.389785,-48.361149,0.000000,0.000000
1769366039.399815,-48.361149,0.000000,0.000000
1769366039.409873,-48.361149,0.000000,0.000000
1769366039.419939,-48.361149,0.000000,0.000000
1769366039.430526,-48.361149,0.000000,0.000000
1769366039.440580,-48.361149,0.000000,0.000000
1769366039.450629,-48.361149,0.000000,0.000000
1769366039.460687,-48.361149,0.000000,0.000000
1769366039.470767,-48.361149,0.000000,0.000000
1769366039.480823,-48.361149,0.000000,0.000000
1769366039.490882,-48.361149,0.000000,0.000000
1769366039.500928,-48.361149,0.000000,0.000000
1769366039.510977,-48.361149,0.000000,0.000000
1769366039.521034,-48.361149,0.000000,0.000000
1769366039.531091,-48.361149,0.000000,0.000000
1769366039.541143,-48.361149,0.000000,0.000000
1769366039.551202,-48.361149,0.000000,0.000000
1769366039.561275,-48.361149,0.000000,0.000000
1769366039.571316,-48.361149,0.000000,0.000000
1769366039.581388,-48.361149,0.000000,0.000000
1769366039.591461,-48.361149,0.000000,0.000000
1769366039.601481,-48.361149,0.000000,0.000000
1769366039.611539,-48.361149,0.000000,0.000000
1769366039.621596,-48.361149,0.000000,0.000000
1769366039.631647,-48.361149,0.000000,0.000000
1769366039.641671,-48.361149,0.000000,0.000000
1769366039.651724,-48.361149,0.000000,0.000000
1769366039.661770,-48.361149,0.000000,0.000000
1769366039.671838,-48.361149,0.000000,0.000000
1769366039.682222,-48.361149,0.000000,0.000000
1769366039.692275,-48.361149,0.000000,0.000000
1769366039.702387,-48.361149,0.000000,0.000000
1769366039.712418,-48.361149,0.000000,0.000000
1769366039.722472,-48.361149,0.000000,0.000000
1769366039.732525,-48.361149,0.000000,0.000000
1769366039.742583,-48.361149,0.000000,0.000000
1769366039.752639,-48.361149,0.000000,0.000000
1769366039.762706,-48.361149,0.000000,0.000000
1769366039.772797,-48.361149,0.000000,0.000000
1769366039.782860,-48.361149,0.000000,0.000000
1769366039.792990,-48.361149,0.000000,0.000000
1769366039.803024,-48.361149,0.000000,0.000000
1769366039.813074,-48.361149,0.000000,0.000000
1769366039.823140,-48.361149,0.000000,0.000000
1769366039.833205,-48.361149,0.000000,0.000000
1769366039.843283,-48.361149,0.000000,0.000000
1769366039.853933,-48.361149,0.000000,0.000000
1769366039.863936,-48.361149,0.000000,0.000000
1769366039.873997,-48.361149,0.000000,0.000000
1769366039.884032,-48.361149,0.000000,0.000000
1769366039.894102,-48.361149,0.000000,0.000000
1769366039.904194,-48.361149,0.000000,0.000000
1769366039.914214,-48.361149,0.000000,0.000000
1769366039.924275,-48.361149,0.000000,0.000000
1769366039.934442,-48.361149,0.000000,0.000000
1769366039.944458,-48.361149,0.000000,0.000000
1769366039.954759,-48.361149,0.000000,0.000000
1769366039.964799,-48.361149,0.000000,0.000000
1769366039.974872,-48.361149,0.000000,0.000000
1769366039.984974,-48.361149,0.000000,0.000000
1769366039.995044,-48.361149,0.000000,0.000000
1769366040.005106,-48.361149,0.000000,0.000000
1769366040.015159,-48.361149,0.000000,0.000000
1769366040.025207,-48.361149,0.000000,0.000000
1769366040.035273,-48.361149,0.000000,0.000000
1769366040.045327,-48.361149,0.000000,0.000000
1769366040.055397,-48.361149,0.000000,0.000000
1769366040.065730,-48.361149,0.000000,0.000000
1769366040.075806,-48.361149,0.000000,0.000000
1769366040.085844,-48.361149,0.000000,0.000000
1769366040.096262,-48.361149,0.000000,0.000000
1769366040.106310,-48.361149,0.000000,0.000000
1769366040.116385,-48.361149,0.000000,0.000000
1769366040.126437,-48.361149,0.000000,0.000000
1769366040.136481,-48.361149,0.000000,0.000000
1769366040.146524,-48.361149,0.000000,0.000000
1769366040.156598,-48.361149,0.000000,0.000000
1769366040.166754,-48.361149,0.000000,0.000000
1769366040.176800,-48.361149,0.000000,0.000000
1769366040.186882,-48.361149,0.000000,0.000000
1769366040.196952,-48.361149,0.000000,0.000000
1769366040.207002,-48.361149,0.000000,0.000000
1769366040.217062,-48.361149,0.000000,0.000000
1769366040.227137,-48.361149,0.000000,0.000000
1769366040.237221,-48.361149,0.000000,0.000000
1769366040.247277,-48.361149,0.000000,0.000000
1769366040.257363,-48.361149,0.000000,0.000000
1769366040.267625,-48.361149,0.000000,0.000000
1769366040.277717,-48.361149,0.000000,0.000000
1769366040.287767,-48.361149,0.000000,0.000000
1769366040.297822,-48.361149,0.000000,0.000000
1769366040.307888,-48.361149,0.000000,0.000000
1769366040.317929,-48.361149,0.000000,0.000000
1769366040.327991,-48.361149,0.000000,0.000000
1769366040.338049,-48.361149,0.000000,0.000000
1769366040.348122,-48.361149,0.000000,0.000000
1769366040.358157,-48.361149,0.000000,0.000000
1769366040.368453,-48.361149,0.000000,0.000000
1769366040.378341,-48.361149,0.000000,0.000000
1769366040.388394,-48.361149,0.000000,0.000000
1769366040.398436,-48.361149,0.000000,0.000000
1769366040.408493,-48.361149,0.000000,0.000000
1769366040.418549,-48.361149,0.000000,0.000000
1769366040.428596,-48.361149,0.000000,0.000000
1769366040.438829,-48.361149,0.000000,0.000000
1769366040.448888,-48.361149,0.000000,0.000000
1769366040.458936,-48.361149,0.000000,0.000000
1769366040.468981,-48.361149,0.000000,0.000000
1769366040.479082,-48.361149,0.000000,0.000000
1769366040.489101,-48.361149,0.000000,0.000000
1769366040.499156,-48.361149,0.000000,0.000000
1769366040.509207,-48.361149,0.000000,0.000000
1769366040.519289,-48.361149,0.000000,0.000000
1769366040.529364,-48.361149,0.000000,0.000000
1769366040.539429,-48.361149,0.000000,0.000000
1769366040.550069,-48.361149,0.000000,0.000000
1769366040.560138,-48.361149,0.000000,0.000000
1769366040.570187,-48.361149,0.000000,0.000000
1769366040.580267,-48.361149,0.000000,0.000000
1769366040.590761,-48.361149,0.000000,0.000000
1769366040.600810,-48.361149,0.000000,0.000000
1769366040.611045,-48.361149,0.000000,0.000000
1769366040.621106,-48.361149,0.000000,0.000000
1769366040.631827,-48.361149,0.000000,0.000000
1769366040.641911,-48.361149,0.000000,0.000000
1769366040.651927,-48.361149,0.000000,0.000000
1769366040.661976,-48.361149,0.000000,0.000000
1769366040.672033,-48.361149,0.000000,0.000000
1769366040.682101,-48.361149,0.000000,0.000000
1769366040.692145,-48.361149,0.000000,0.000000
1769366040.702229,-48.361149,0.000000,0.000000
1769366040.712285,-48.361149,0.000000,0.000000
1769366040.722325,-48.361149,0.000000,0.000000
1769366040.732389,-48.361149,0.000000,0.000000
1769366040.742509,-48.361149,0.000000,0.000000
1769366040.752520,-48.361149,0.000000,0.000000
1769366040.762589,-48.361149,0.000000,0.000000
1769366040.772739,-48.361149,0.000000,0.000000
1769366040.783208,-48.361149,0.000000,0.000000
1769366040.793269,-48.361149,0.000000,0.000000
1769366040.803325,-48.361149,0.000000,0.000000
1769366040.813400,-48.361149,0.000000,0.000000
1769366040.824048,-48.361149,0.000000,0.000000
1769366040.834103,-48.361149,0.000000,0.000000
1769366040.844197,-48.361149,0.000000,0.000000
1769366040.854236,-48.361149,0.000000,0.000000
1769366040.864297,-48.361149,0.000000,0.000000
1769366040.874335,-48.361149,0.000000,0.000000
1769366040.884395,-48.361149,0.000000,0.000000
1769366040.894458,-48.361149,0.000000,0.000000
1769366040.904541,-48.361149,0.000000,0.000000
1769366040.914575,-48.361149,0.000000,0.000000
1769366040.924710,-48.361149,0.000000,0.000000
1769366040.934831,-48.361149,0.000000,0.000000
1769366040.944865,-48.361149,0.000000,0.000000
1769366040.955222,-48.361149,0.000000,0.000000
1769366040.965245,-48.361149,0.000000,0.000000
1769366040.975308,-48.361149,0.000000,0.000000
1769366040.985348,-48.361149,0.000000,0.000000
1769366040.995391,-48.361149,0.000000,0.000000
1769366041.005448,-48.361149,0.000000,0.000000
1769366041.015512,-48.361149,0.000000,0.000000
1769366041.025931,-48.361149,0.000000,0.000000
1769366041.036000,-48.361149,0.000000,0.000000
1769366041.046089,-48.361149,0.000000,0.000000
1769366041.056140,-48.361149,0.000000,0.000000
1769366041.066190,-48.361149,0.000000,0.000000
1769366041.076264,-48.361149,0.000000,0.000000
1769366041.086405,-48.361149,0.000000,0.000000
1769366041.096382,-48.361149,0.000000,0.000000
1769366041.106464,-48.361149,0.000000,0.000000
1769366041.116492,-48.361149,0.000000,0.000000
1769366041.126549,-48.361149,0.000000,0.000000
1769366041.136631,-48.361149,0.000000,0.000000
1769366041.146720,-48.361149,0.000000,0.000000
1769366041.156720,-48.361149,0.000000,0.000000
1769366041.166850,-48.361149,0.000000,0.000000
1769366041.176850,-48.361149,0.000000,0.000000
1769366041.186965,-48.361149,0.000000,0.000000
1769366041.196987,-48.361149,0.000000,0.000000
1769366041.207048,-48.361149,0.000000,0.000000
1769366041.217092,-48.361149,0.000000,0.000000
1769366041.227180,-48.361149,0.000000,0.000000
1769366041.237215,-48.361149,0.000000,0.000000
1769366041.247385,-48.361149,0.000000,0.000000
1769366041.257430,-48.361149,0.000000,0.000000
1769366041.267491,-48.361149,0.000000,0.000000
1769366041.277543,-48.361149,0.000000,0.000000
1769366041.287719,-48.361149,0.000000,0.000000
1769366041.297705,-48.361149,0.000000,0.000000
1769366041.307751,-48.361149,0.000000,0.000000
1769366041.317804,-48.361149,0.000000,0.000000
1769366041.327876,-48.361149,0.000000,0.000000
1769366041.338007,-48.361149,0.000000,0.000000
1769366041.348055,-48.361149,0.000000,0.000000
1769366041.358132,-48.361149,0.000000,0.000000
1769366041.368178,-48.361149,0.000000,0.000000
1769366041.378237,-48.361149,0.000000,0.000000
1769366041.388303,-48.361149,0.000000,0.000000
1769366041.399180,-48.361149,0.000000,0.000000
1769366041.409241,-48.361149,0.000000,0.000000
1769366041.419313,-48.361149,0.000000,0.000000
1769366041.429356,-48.361149,0.000000,0.000000
1769366041.439429,-48.361149,0.000000,0.000000
1769366041.449471,-48.361149,0.000000,0.000000
1769366041.459555,-48.361149,0.000000,0.000000
1769366041.469582,-48.361149,0.000000,0.000000
1769366041.479649,-48.361149,0.000000,0.000000
1769366041.489702,-48.361149,0.000000,0.000000
1769366041.499768,-48.361149,0.000000,0.000000
1769366041.509811,-48.361149,0.000000,0.000000
1769366041.519877,-48.361149,0.000000,0.000000
1769366041.529959,-48.361149,0.000000,0.000000
1769366041.540020,-48.361149,0.000000,0.000000
1769366041.550127,-48.361149,0.000000,0.000000
1769366041.560200,-48.361149,0.000000,0.000000
1769366041.570240,-48.361149,0.000000,0.000000
1769366041.580300,-48.361149,0.000000,0.000000
1769366041.590366,-48.361149,0.000000,0.000000
1769366041.600410,-48.361149,0.000000,0.000000
1769366041.610506,-48.361149,0.000000,0.000000
1769366041.620599,-48.361149,0.000000,0.000000
1769366041.630658,-48.361149,0.000000,0.000000
1769366041.640753,-48.361149,0.000000,0.000000
1769366041.650811,-48.361149,0.000000,0.000000
1769366041.660897,-48.361149,0.000000,0.000000
1769366041.670929,-48.361149,0.000000,0.000000
1769366041.680992,-48.361149,0.000000,0.000000
1769366041.691054,-48.361149,0.000000,0.000000
1769366041.701126,-48.361149,0.000000,0.000000
1769366041.711188,-48.361149,0.000000,0.000000
1769366041.721247,-48.361149,0.000000,0.000000
1769366041.731287,-48.361149,0.000000,0.000000
1769366041.741374,-48.361149,0.000000,0.000000
1769366041.751432,-48.361149,0.000000,0.000000
1769366041.761490,-48.361149,0.000000,0.000000
1769366041.771573,-48.361149,0.000000,0.000000
1769366041.781638,-48.361149,0.000000,0.000000
1769366041.791694,-48.361149,0.000000,0.000000
1769366041.801745,-48.361149,0.000000,0.000000
1769366041.811800,-48.361149,0.000000,0.000000
1769366041.821888,-48.361149,0.000000,0.000000
